,auth.id,group,focal,anr_year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,start_year
3261,12786213300,4796,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,2003
3264,23481236200,48,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2008
3266,16442401600,480,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1990
3268,6602540851,4802,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,6,6,6,6,6,1997
3270,7004252432,4804,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,12,12,12,12,12,12,2000
3274,7006083072,4807,0,2015,0,0,0,0,0,0,1,1,8,17,17,17,29,32,32,42,43,46,58,68,68,68,80,94,99,103,112,112,119,1994
3276,7004084203,4808,0,2010,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,6,10,18,18,18,18,18,18,18,18,18,1996
3277,14027072400,481,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,4,4,4,4,2006
3279,7005546104,4813,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,7,7,7,7,7,1992
3281,6603426803,4814,0,2006,0,0,0,4,4,8,17,18,23,24,27,31,40,46,59,61,69,75,91,129,132,138,166,172,180,184,185,187,189,1993
3283,55904017600,4815,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,8,10,10,10,10,10,12,12,12,12,12,1991
3286,6603388633,4818,0,2008,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,6,6,6,22,22,26,29,31,33,40,40,40,40,40,1991
3288,7003982822,482,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,15,20,20,20,20,20,1990
3289,6603046101,4820,0,2015,0,0,0,0,2,2,7,7,8,8,8,8,8,8,8,10,10,10,10,10,10,10,12,12,12,12,14,14,14,1993
3290,6701626761,4821,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1995
3292,55341371600,4823,0,2009,0,0,0,0,0,0,0,3,3,3,3,3,3,3,9,22,45,57,81,90,91,111,111,111,111,111,111,111,111,1997
3293,55045788500,4824,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,6,6,9,15,17,17,17,17,1994
3295,7003404956,4825,0,2015,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1993
3297,7005948109,4826,0,2014,0,0,1,1,9,17,23,32,37,49,67,73,84,89,91,94,97,103,112,116,121,125,130,133,154,161,171,179,188,1990
3298,16454555100,4827,0,2008,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1991
3301,16238013300,4829,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,6,7,7,7,7,13,13,13,13,16,21,22,2003
3303,7404296954,483,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,2006
3306,7005963285,4836,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13,13,2001
3308,7005318419,4838,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,1990
3311,8061605500,4841,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,1990
3312,6603891354,4842,0,2010,0,0,0,0,0,0,0,0,0,5,5,8,9,17,18,20,21,25,31,32,33,33,34,37,37,37,46,48,49,1999
3314,7102407681,4843,0,2010,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,23,23,23,33,33,33,33,33,34,41,42,43,43,43,1995
3315,7005289199,4844,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,1991
3319,8655841300,4847,0,2007,0,0,0,0,0,0,0,0,1,1,2,2,4,8,8,9,10,14,16,17,27,35,40,41,49,63,67,73,82,1998
3321,7006597808,4848,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1992
3324,8963476900,485,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,18,18,18,18,2002
3326,55883132500,4852,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,11,13,15,19,20,20,20,20,20,20,20,2005
3328,6603676937,4853,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,1990
3329,54681554500,4855,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,14,14,14,2010
3331,12544825600,4856,0,2015,0,0,0,0,0,2,5,5,5,5,6,6,8,13,14,16,18,22,34,43,45,45,47,47,50,56,57,60,60,1993
3332,6602638463,4858,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,20,20,26,31,31,1999
3336,6701705021,4861,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1997
3337,35614980300,4862,0,2014,0,0,0,1,3,3,3,3,3,4,7,8,11,14,22,24,27,30,35,35,38,40,54,65,70,74,83,88,98,1994
3339,7401667740,4863,0,2006,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1995
3341,6701378597,4866,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1991
3342,6602816008,4868,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1997
3343,55921186400,4873,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,2003
3345,55682557800,4874,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,8,8,8,1999
3347,56095025300,4877,0,2012,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,7,7,8,13,14,14,14,19,19,21,21,24,2001
3349,7102620818,4878,0,2013,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,13,13,33,33,49,81,87,87,102,102,109,109,109,109,1990
3351,7004846922,4879,0,2006,0,0,1,1,1,4,4,5,7,10,10,11,11,16,16,28,30,33,36,40,43,44,44,53,57,66,68,73,75,1990
3355,6701812589,4882,0,2015,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
3356,6604096067,4885,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,1990
3358,7006694693,4886,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,17,25,34,34,37,37,40,48,50,2001
3361,7005635525,4890,0,2011,0,0,0,0,0,0,0,0,0,0,4,4,24,24,24,24,44,44,110,110,115,115,116,117,117,117,117,119,119,1994
3363,6701605119,4891,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,6,6,2002
3364,7003508543,4892,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,72,72,72,72,1990
3365,55636624100,4893,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,41,42,49,55,80,93,94,2004
3368,6701581833,4895,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,8,8,11,11,11,11,11,2000
3371,6701596511,490,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,12,14,24,28,2005
3373,7006275948,4901,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1992
3375,6603880210,4903,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,5,6,6,12,14,14,1994
3376,9276067100,4904,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2002
3378,6602880437,4905,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,26,44,44,44,55,61,2000
3379,7004334404,4906,0,2012,0,0,0,0,0,0,0,0,2,4,8,8,11,13,13,13,13,13,15,15,15,15,15,15,15,15,15,15,19,1998
3380,7003893518,4907,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,1990
3382,7004360864,4909,0,2014,0,0,0,0,1,1,1,1,1,1,1,1,3,10,33,33,34,40,42,47,48,49,49,53,55,57,57,57,58,1992
3384,55950282000,4911,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1990
3385,6603691816,4913,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1992
3387,6602824687,4914,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1994
3389,6601995666,4916,0,2009,0,0,0,2,2,2,2,2,13,13,14,14,19,24,24,26,26,33,37,38,40,42,48,48,49,49,49,49,49,1993
3391,7003688088,4918,0,2014,0,0,0,0,0,0,0,0,0,9,12,12,12,12,12,12,12,12,12,12,12,14,14,16,16,16,16,16,16,1994
3392,25626182700,4922,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2004
3394,8235459400,4925,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,12,12,13,13,13,14,14,1997
3396,13613055400,4926,0,2015,0,0,0,0,0,0,0,2,2,2,4,6,6,6,6,7,13,14,18,28,33,36,43,48,53,60,63,69,72,1997
3399,8068431700,4931,0,2010,0,0,0,0,0,0,0,0,35,35,45,45,99,99,131,131,166,166,263,269,335,335,369,369,400,400,417,424,433,1996
3400,55588495500,4932,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,6,6,13,13,13,1990
3401,6701667002,4933,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,7,1997
3405,7004552804,4938,0,2011,2,2,2,2,2,2,2,2,2,3,3,5,9,12,13,13,16,16,16,17,17,17,17,17,17,18,18,18,18,1990
3407,18434563900,4940,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,35,35,35,35,35,35,35,2001
3408,16234865600,4942,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,18,18,18,18,18,18,18,18,18,18,2004
3410,6602699021,4943,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1996
3411,12794558400,4944,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2003
3412,15132761200,4947,0,2008,0,0,0,0,0,0,0,0,0,0,0,29,29,29,31,31,31,60,60,60,60,60,60,60,60,60,60,60,60,1999
3415,7004633067,4949,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1995
3418,7004592135,4953,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,14,17,17,20,25,27,33,33,38,38,50,50,50,1990
3420,6506073847,4954,0,2013,0,0,0,0,0,0,0,0,1,1,1,3,3,3,9,9,9,9,9,10,16,105,108,111,115,119,119,127,145,1998
3422,57203252582,4956,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,12,14,14,19,19,19,19,19,1997
3423,7006946294,4957,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,47,56,56,1999
3426,6701475715,4961,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,17,17,17,17,17,17,17,20,20,20,20,20,1993
3428,8532350400,4964,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2007
3429,56259504300,4966,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,8,8,8,8,8,16,16,16,1995
3431,7005497961,4968,0,2014,0,0,0,10,10,16,20,30,49,54,61,80,82,89,98,107,115,125,129,133,135,137,144,145,146,151,151,153,153,1991
3433,7004049723,4969,0,2015,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
3434,9334133200,4970,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22,22,22,22,22,2003
3436,7005226300,4972,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,84,95,133,1994
3439,6602431573,4974,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,9,9,9,9,14,1995
3441,6603641856,4975,0,2015,0,0,0,0,0,0,0,0,0,0,0,2,2,6,6,6,10,14,14,28,33,38,43,43,50,57,63,66,82,1996
3442,55888531200,4977,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,9,9,9,9,14,14,18,18,1993
3444,55751977000,4978,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,1990
3445,56180420500,4979,0,2012,0,5,11,11,14,14,18,18,18,19,21,21,21,21,21,23,23,23,23,23,23,28,28,28,39,43,43,43,43,1991
3447,7006394924,4982,0,2012,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1991
3448,6603411432,4989,0,2010,0,0,0,0,0,0,0,0,0,0,0,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1992
3451,7202523014,4991,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1992
3453,14045812600,4993,0,2012,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,5,6,13,15,15,24,24,24,26,26,26,29,32,32,1997
3455,55513401700,4994,0,2012,0,0,0,0,0,0,0,0,0,0,2,2,9,13,13,14,14,14,14,15,18,18,18,18,18,18,18,18,18,1990
3456,55666107900,4997,0,2011,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1990
3459,55917150400,50,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1990
3461,7003614697,5001,0,2008,0,0,0,0,0,0,2,2,2,3,3,3,6,6,7,7,7,9,9,9,9,9,9,9,9,13,13,16,16,1993
3462,8983605300,5003,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1994
3464,35174435300,5005,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,12,12,12,12,12,12,12,12,2009
3465,6602336849,5007,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1998
3468,6701502036,501,0,2005,0,3,3,3,4,5,5,7,11,12,21,22,24,25,26,31,33,35,38,38,38,41,43,44,44,45,46,48,48,1991
3469,7101678366,5012,0,2009,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,5,5,6,6,6,6,6,8,8,8,8,8,8,8,1993
3471,17342980600,5013,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,20,20,20,2011
3472,6603662722,5014,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,1997
3474,7003856247,5017,0,2009,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1991
3476,14062322200,5018,0,2013,0,0,0,0,3,4,6,8,9,9,9,10,10,10,10,10,10,10,10,10,10,11,11,16,17,17,17,18,18,1993
3478,6701789212,502,0,2013,0,0,0,0,0,0,0,0,0,0,0,9,9,9,12,12,19,21,21,21,25,27,31,35,35,35,35,35,35,2001
3481,6603744022,5022,0,2013,0,0,2,5,5,5,7,7,16,16,20,20,21,21,24,29,31,36,43,46,51,51,55,58,60,62,67,70,74,1992
3483,23974116800,5023,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,12,14,14,16,16,17,17,18,20,20,21,21,2004
3484,6506286857,5024,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,61,69,77,1999
3487,6602075865,503,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,4,7,7,9,9,9,9,9,9,1994
3490,7004312977,5031,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,74,83,85,92,98,102,1994
3493,7003755909,5035,0,2011,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,23,42,42,47,47,47,47,47,47,118,118,122,1990
3494,55902164500,5037,0,2015,0,0,0,0,0,0,0,3,3,4,4,7,7,7,10,12,13,17,19,20,21,23,27,29,39,42,42,44,49,1997
3496,25959856600,5039,0,2014,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,5,9,9,17,23,31,41,50,52,69,80,91,96,1995
3498,55910753600,5040,0,2010,0,0,0,0,2,2,2,2,3,4,4,6,6,8,12,20,24,27,32,47,51,52,56,56,59,59,59,61,62,1994
3499,7003976866,5041,0,2013,0,0,0,0,0,0,0,0,19,25,25,25,25,30,30,30,37,41,43,43,48,48,48,50,55,58,60,69,72,1997
3500,8529135100,5042,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2002
3502,6602216256,5048,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,2000
3505,6604059222,5051,0,2006,0,0,0,0,0,0,2,3,3,3,3,3,5,5,7,8,8,8,11,15,17,20,25,29,32,35,38,38,38,1993
3507,7003305707,5052,0,2009,0,0,0,0,0,0,0,5,5,5,5,5,20,23,23,27,27,27,27,33,33,33,33,33,33,33,43,43,43,1990
3508,7004116704,5053,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,12,12,12,12,31,31,41,41,42,42,42,1991
3510,7006270549,5054,0,2015,0,0,2,2,2,2,5,6,9,11,12,12,16,18,18,22,25,27,32,38,39,39,43,44,46,50,50,52,52,1996
3512,6603734535,5055,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,21,32,32,33,45,50,52,55,62,65,69,72,2001
3514,15760878400,5056,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,19,26,33,33,33,39,39,39,52,84,96,96,2003
3515,35272458200,5057,0,2011,0,0,0,0,0,0,0,0,0,0,0,6,9,16,18,19,22,28,34,37,38,43,50,52,55,55,60,83,87,1990
3518,6701498271,5062,0,2008,0,0,0,2,2,2,2,3,3,3,5,5,6,7,7,9,9,11,11,12,14,17,17,18,24,24,24,24,27,1993
3520,15134550000,5063,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,9,18,18,18,18,18,18,18,18,18,18,18,18,18,1990
3522,56250054600,5067,0,2014,0,0,0,0,1,1,1,3,3,3,3,3,6,6,6,8,8,13,18,18,22,25,30,38,42,48,48,48,48,1996
3523,35546188200,5068,0,2008,0,0,0,0,0,0,0,0,0,14,14,14,14,14,14,14,14,14,14,14,14,17,41,41,41,41,41,41,41,1996
3525,7006638913,507,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1996
3527,7004552804,5070,0,2014,2,2,2,2,2,2,2,2,2,3,3,5,9,12,13,13,16,16,16,17,17,17,17,17,17,18,18,18,18,1990
3529,6602855250,5073,0,2015,0,0,1,1,1,2,3,3,3,3,7,8,12,12,14,16,18,19,25,30,39,45,49,59,62,64,64,66,74,1993
3531,10044949800,5074,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2007
3532,38362256400,5075,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,1992
3536,13103602500,5081,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,7,10,10,17,18,18,20,23,24,25,2005
3539,56352471200,5085,0,2015,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,5,7,7,8,12,12,16,18,18,18,18,1995
3541,7402999844,5086,0,2011,0,0,0,0,0,0,0,0,0,0,0,3,6,17,17,18,22,25,28,43,47,57,58,62,64,66,66,70,70,1995
3543,7003857120,5089,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,28,28,28,28,37,37,37,1994
3545,6603413685,5092,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1998
3549,8042935400,5097,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,2002
3551,6603929265,5099,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1990
3554,7101987346,5100,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,49,53,67,68,70,70,87,100,108,140,143,1996
3556,57199405694,5101,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,9,9,17,17,21,21,2007
3558,16645846400,5105,0,2015,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1998
3560,7004051991,5108,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,10,11,11,11,11,14,16,1994
3563,7102638900,5110,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,8,8,1990
3565,47461061100,5112,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,10,10,12,14,16,23,24,26,26,39,43,47,2002
3566,22955922300,5116,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,4,5,5,5,5,5,5,2005
3567,7005183969,5117,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,14,14,14,1990
3570,7006498836,5120,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1992
3571,15769358200,5121,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,10,11,19,19,22,23,23,23,23,23,2005
3573,16645414800,5123,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,7,7,7,7,9,9,9,12,12,14,14,14,2001
3576,57196232521,5126,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1990
3579,7004248405,5131,0,2007,0,0,0,3,3,3,3,3,7,7,7,7,7,7,7,7,15,15,15,15,15,15,15,15,15,15,15,15,15,1993
3581,36605970100,5133,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,24,24,37,40,44,48,50,2010
3583,8699521700,5136,0,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,11,14,26,26,26,29,33,2006
3584,7006945745,5137,0,2009,4,4,8,10,16,16,19,20,23,23,27,29,35,37,42,49,53,60,70,72,73,73,80,83,84,91,92,96,100,1990
3585,22957324800,5139,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,1993
3589,7004253313,5144,0,2012,1,1,1,5,5,5,5,5,5,5,6,6,6,8,8,11,18,24,29,34,35,36,36,40,44,64,75,83,86,1990
3590,55548851900,5145,0,2007,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,9,9,9,9,9,9,9,9,9,9,1990
3592,7003935694,5146,0,2010,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,9,10,12,12,12,12,17,18,21,28,32,36,40,45,1999
3593,6701395936,5147,0,2014,0,1,1,2,4,6,6,7,8,11,11,11,11,13,14,16,17,18,19,26,26,26,30,33,36,41,43,48,48,1991
3595,7004199900,5148,0,2006,0,0,0,0,0,0,0,0,0,0,0,10,10,10,18,18,18,18,18,18,18,47,47,47,47,47,47,47,47,1991
3597,7801580703,5149,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2006
3598,6603033983,515,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1992
3599,6701626740,5153,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,11,11,11,1993
3601,6506535780,5154,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,8,9,9,9,9,2002
3602,7006095006,5155,0,2008,0,0,0,0,11,11,11,15,15,15,15,15,30,30,36,44,49,52,56,61,61,61,61,61,61,61,61,61,61,1990
3604,6603367879,5156,0,2010,0,0,0,0,0,0,0,0,0,5,9,13,13,15,15,19,24,24,24,24,24,26,28,31,34,37,37,39,48,1998
3606,55958169900,5157,0,2014,0,0,0,0,1,1,1,1,1,1,1,2,2,5,5,9,10,12,15,22,25,26,27,40,47,51,56,65,71,1994
3608,6603726244,516,0,2006,0,0,2,4,6,7,7,7,7,7,8,8,8,8,8,12,16,19,19,34,34,40,40,41,44,44,45,47,47,1991
3609,6603399396,5162,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,10,15,31,39,50,50,56,61,61,63,64,65,1993
